lon,lat,zeta_max[m],hs_max[m],max_TWL_nearshore[m]
168.1736979,-17.72092763,0.5991476694159297,0.49689340591430664,0.7709901285410711
168.177028,-17.7172445,0.5924169795539088,0.41492635011672974,0.7275889756773252
168.178913,-17.71266111,0.589385732138913,0.3756518065929413,0.7024479230010451
168.1781664,-17.70920963,0.5640216764188414,0.26516732573509216,0.6261374968672119
168.1736643,-17.71116602,0.5785812283412175,0.44546958804130554,0.7163951962142872
168.1688777,-17.71094125,0.5695884812011962,0.46208998560905457,0.6795018059606704
168.1642282,-17.71270243,0.5355948248742228,0.424839049577713,0.6798517661660448
168.159564,-17.71437521,0.5355948248742228,0.424839049577713,0.6798517661660448
168.1561861,-17.71152168,0.530541792325001,1.557141900062561,1.104664118150323
168.1578875,-17.70706421,0.530541792325001,1.557141900062561,1.104664118150323
168.1605725,-17.70292021,0.5190180834171311,1.2700942754745483,0.9748690213364309
168.1639956,-17.69934616,0.5190180834171311,1.2700942754745483,0.9748690213364309
168.167552,-17.69646142,0.5365339441742402,0.8903220891952515,0.8474192964458422
168.1711218,-17.69306702,0.5365339441742402,0.8903220891952515,0.8474192964458422
168.1735468,-17.68870073,0.5236665666538327,3.6004433631896973,1.6786888901075707
168.176462,-17.68468986,0.5236665666538327,3.6004433631896973,1.6786888901075707
168.1791307,-17.68050279,0.5236665666538327,3.6004433631896973,1.6786888901075707
168.1813659,-17.67614625,0.5221767415078132,3.7773406505584717,1.7332409937200894
168.1832847,-17.67162548,0.5221767415078132,3.7773406505584717,1.7332409937200894
168.1852005,-17.66706512,0.5221767415078132,3.7773406505584717,1.7332409937200894
168.1855223,-17.66208523,0.5221767415078132,3.7773406505584717,1.7332409937200894
168.1863331,-17.6571633,0.5257800758442558,3.9056649208068848,1.7732626350402052
168.1879963,-17.65258274,0.5257800758442558,3.9056649208068848,1.7732626350402052
168.1905528,-17.64848422,0.5257800758442558,3.9056649208068848,1.7732626350402052
168.1915412,-17.6439042,0.5257800758442558,3.9056649208068848,1.7732626350402052
168.1960718,-17.64179798,0.5271725725349216,3.629159688949585,1.6652047478350407
168.1991567,-17.63798349,0.5271725725349216,3.629159688949585,1.6652047478350407
168.2016405,-17.63367925,0.5271725725349216,3.629159688949585,1.6652047478350407
168.2057067,-17.63082278,0.5277749684531419,3.065718173980713,1.5541564961892171
168.2104192,-17.6298762,0.5277749684531419,3.065718173980713,1.5541564961892171
168.2149737,-17.62822205,0.5263007456526781,0.9158284068107605,0.8702665974054186
168.2196407,-17.62679059,0.5263007456526781,0.9158284068107605,0.8702665974054186
168.2240926,-17.62530521,0.5774393730781591,0.6116634011268616,0.7941496978100904
168.2271944,-17.62174618,0.5987793375321984,0.4136505722999573,0.7280583450397655
168.2261091,-17.6170332,0.5551940657450978,0.6440014243125916,0.6685908071885228
168.2220321,-17.61505593,0.5269817748993887,1.0543513298034668,0.9198444867320933
168.2171712,-17.6141417,0.5269817748993887,1.0543513298034668,0.9198444867320933
168.2123902,-17.61267922,0.5256545409488242,2.076014518737793,1.2777640064669704
168.2076849,-17.61099715,0.5271665266201198,1.44463312625885,1.0724952756025634
168.2031188,-17.60898067,0.5271665266201198,1.44463312625885,1.0724952756025634
168.1987134,-17.60661597,0.5233160476894061,2.458867073059082,1.4017664424363883
168.1942873,-17.60430108,0.5233160476894061,2.458867073059082,1.4017664424363883
168.19116,-17.60174305,0.5242906418598517,3.9154443740844727,1.7700511534508236
168.1941128,-17.59797443,0.527543128352209,3.3264708518981934,1.6004609528934064
168.1968222,-17.59384826,0.527543128352209,3.3264708518981934,1.6004609528934064
168.2004648,-17.59042314,0.527543128352209,3.3264708518981934,1.6004609528934064
168.2041445,-17.58704161,0.5595134237825861,0.9441285133361816,0.918880086213568
168.2061206,-17.58244865,0.5696332198384891,1.0914522409439087,0.9455226535602476
168.2052345,-17.57811644,0.5176229065633824,3.114729404449463,1.5342727177842426
168.2056332,-17.57335103,0.5317542987696675,3.4421918392181396,1.646221633843115
168.2082864,-17.56915304,0.5288619657312376,1.439619779586792,1.0128952864651424
168.2113254,-17.56518349,0.5293730332595048,3.2331624031066895,1.556322007506985
168.2143501,-17.56120318,0.5293730332595048,3.2331624031066895,1.556322007506985
168.2173537,-17.55723129,0.5267412202789871,1.2786918878555298,0.9971740440356841
168.2213168,-17.55418274,0.5267412202789871,1.2786918878555298,0.9971740440356841
168.2255861,-17.55171977,0.5432731326240571,1.2049553394317627,0.9926168164998357
168.2283346,-17.54804237,0.6071367365425858,0.9515337347984314,0.9251549320812724
168.2277363,-17.5432775,0.6071367365425858,0.9515337347984314,0.9251549320812724
168.2264855,-17.53843809,0.516163856729599,0.922272264957428,0.8385381030053397
168.2264686,-17.53347355,0.5272640217837254,3.8305790424346924,1.7568085182627555
168.2279114,-17.52883464,0.5272640217837254,3.8305790424346924,1.7568085182627555
168.2317513,-17.52571542,0.546164055459458,1.9011210203170776,1.2116342244904872
168.2350731,-17.52197837,0.546164055459458,1.9011210203170776,1.2116342244904872
168.2389039,-17.51876933,0.540709187234531,1.0243034362792969,0.9042985437165928
168.2434064,-17.51675331,0.540709187234531,1.0243034362792969,0.9042985437165928
168.2482098,-17.51729255,0.540709187234531,1.0243034362792969,0.9042985437165928
168.2531101,-17.51817478,0.5399944410912098,0.8317831754684448,0.833836754564488
168.2580459,-17.51798219,0.5399944410912098,0.8317831754684448,0.833836754564488
168.2628729,-17.51670655,0.5505323659316524,0.7640107274055481,0.8069248245442674
168.2670213,-17.51418664,0.5505323659316524,0.7640107274055481,0.8069248245442674
